Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Yield_ton_per_ha,Crop_Barley,Crop_Maize,Crop_Rice,Crop_Wheat,Region_Region_A,Region_Region_B,Region_Region_C,Region_Region_D,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sandy,Irrigation_Drip,Irrigation_Flood,Irrigation_Sprinkler,Irrigation_Unknown,Previous_Crop_Barley,Previous_Crop_Maize,Previous_Crop_Rice,Previous_Crop_Unknown,Previous_Crop_Wheat
1071.9,19.1,35.6,203.1,137.15,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
1454.2,18.5,38.4,190.4,143.42,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1499.0,19.7,88.3,235.3,166.81,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1438.8,19.7,74.2,60.0,68.23,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1133.7,24.6,82.5,286.9,178.19,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1170.4,21.4,88.3,97.8,89.36,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1187.0,26.2,52.7,70.5,72.42,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1321.4,21.9,71.3,134.7,115.79,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1437.3,31.3,41.0,225.6,155.42,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
779.4,34.0,63.1,107.9,95.87,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
741.5,23.1,42.6,62.5,68.48,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
798.6,16.0,39.6,64.4,57.94,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1057.8,19.8,35.9,114.1,85.26,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1208.1,17.0,64.8,83.8,78.86,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
1331.7,21.9,87.0,143.1,121.95,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
793.1,27.9,37.3,93.3,74.33,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
672.4,25.4,60.1,136.1,95.27,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1478.4,19.9,71.2,161.1,129.14,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
501.5,30.3,59.8,235.6,141.77,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
488.6,17.6,84.7,106.8,74.08,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1130.0,19.6,40.0,168.8,120.74,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
433.6,28.5,31.4,253.8,152.87,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
719.2,18.9,53.0,296.6,176.2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
580.1,28.6,63.3,189.3,123.68,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
419.3,34.5,45.3,158.1,97.3,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
953.6,31.6,40.1,207.9,138.05,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
685.6,18.2,78.3,171.6,123.41,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
800.9,25.4,41.3,91.2,74.52,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
454.6,23.4,56.6,164.9,107.04,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1198.2,34.8,87.3,294.8,183.03,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
609.1,34.3,66.8,210.1,131.97,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
645.5,17.5,59.9,120.9,81.28,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
527.8,33.2,51.6,286.8,173.57,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
764.7,18.9,61.2,147.1,96.89,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
802.6,21.4,74.1,147.5,99.96,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
888.6,22.1,79.4,204.1,136.03,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1457.8,20.7,69.0,192.2,138.72,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1376.1,32.1,77.4,122.6,109.64,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
992.2,21.6,35.3,166.8,114.48,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
250.6,31.3,30.9,133.1,81.03,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
995.9,34.9,74.1,234.4,153.6,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
316.6,31.8,45.7,80.6,65.34,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
1123.4,21.9,82.7,237.6,159.2,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
707.1,29.2,62.2,90.3,65.67,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1289.0,25.7,58.7,126.5,102.46,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1425.3,30.7,76.4,133.3,113.36,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
742.2,18.1,74.5,297.6,171.19,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
798.7,27.8,72.3,197.5,135.37,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
967.2,30.5,71.4,244.4,154.53,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
456.3,30.2,60.9,188.8,113.94,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1405.5,34.3,85.6,295.8,199.93,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
762.9,16.2,83.4,94.3,87.23,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
416.9,21.9,49.8,201.2,116.76,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1191.6,24.5,78.3,249.3,173.6,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
484.9,21.2,83.5,207.1,120.18,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
386.6,21.2,67.1,274.2,157.82,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
931.7,18.5,63.3,200.2,127.57,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1072.9,31.3,70.3,256.6,170.75,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
940.4,33.2,39.8,93.9,79.94,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1053.5,16.6,35.2,115.5,97.24,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
350.2,18.1,79.2,161.0,98.66,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
818.8,19.6,64.4,262.9,163.07,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
664.1,25.2,37.4,156.6,105.4,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1465.4,30.8,55.0,206.9,151.19,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
264.5,16.4,47.9,149.0,89.34,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
587.8,27.7,82.5,251.4,140.87,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1424.4,18.0,60.4,100.1,109.15,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1478.5,34.4,64.7,198.4,153.66,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1272.4,33.0,44.1,194.5,144.73,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
298.8,34.0,77.9,150.8,93.53,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
929.8,17.1,85.8,226.3,140.75,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
720.2,24.8,77.5,57.1,52.13,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1248.4,18.3,59.6,260.4,172.52,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
271.5,27.0,80.1,137.0,79.61,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
456.3,19.7,41.3,248.3,135.85,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
836.0,30.4,36.8,126.3,93.91,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
404.9,27.9,56.3,97.0,67.98,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1100.5,26.4,40.9,147.4,111.93,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1267.0,31.5,45.5,249.3,174.22,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1115.9,25.0,65.1,225.9,152.24,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
772.4,20.4,54.2,150.3,110.33,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
1341.9,27.4,82.0,284.5,199.52,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
379.0,34.1,43.5,152.2,93.63,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
538.4,27.0,89.8,137.7,84.83,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
836.4,27.6,51.6,86.2,67.99,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
279.7,33.7,60.9,67.6,48.69,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
324.4,25.3,37.9,137.5,87.55,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
716.7,34.9,64.8,73.0,63.24,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1427.1,18.2,87.7,165.7,129.43,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1380.9,25.7,75.0,265.0,176.47,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
805.8,19.3,44.6,169.0,110.95,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
384.8,24.1,56.6,170.1,101.96,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
431.5,18.4,55.5,113.4,78.2,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
690.8,19.5,35.9,91.6,75.09,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
473.1,19.2,83.2,105.6,59.65,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
307.9,21.4,52.9,192.0,112.91,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1075.9,17.7,59.7,197.9,138.01,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
955.9,31.2,47.5,105.0,86.98,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
578.7,19.4,39.1,149.7,94.41,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1212.6,23.3,84.1,192.2,140.16,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1208.7,15.3,32.2,240.1,160.03,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
838.3,17.1,54.0,129.9,92.37,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
325.5,32.9,73.8,117.8,86.1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1394.0,31.7,48.5,232.6,167.01,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1069.3,31.8,56.8,178.5,125.03,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
521.2,23.2,63.9,264.2,156.11,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
993.6,17.8,89.7,102.8,86.96,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
726.5,17.2,75.5,242.7,148.49,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
1026.0,27.1,88.0,90.5,85.8,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
816.0,31.6,71.6,196.2,126.54,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
831.1,33.0,46.1,120.9,93.3,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1156.6,20.8,47.2,75.3,72.28,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
997.8,21.4,79.3,204.2,140.34,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
303.9,17.0,55.7,176.7,100.95,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
285.0,30.5,52.2,171.5,96.34,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
596.5,20.5,86.7,198.1,120.8,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
759.3,24.6,30.8,143.1,100.42,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
557.8,33.6,61.5,217.5,136.72,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1046.9,30.0,76.5,82.7,84.86,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
453.6,16.1,74.2,228.7,135.85,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1115.4,15.2,52.1,195.0,136.7,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1205.1,30.7,62.1,171.6,131.79,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
361.6,26.1,30.3,81.9,55.7,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1046.0,29.4,62.1,119.6,91.6,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
1449.9,18.1,65.4,123.8,105.69,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
450.7,32.4,82.5,108.5,74.49,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1382.1,30.5,42.6,288.5,190.8,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
987.9,32.8,79.5,278.9,174.42,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
968.2,21.8,73.1,186.5,128.01,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
267.5,20.5,70.0,101.4,67.78,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1172.8,18.0,53.7,277.8,179.1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
821.8,33.6,52.0,237.4,147.65,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
1137.5,18.5,72.2,59.7,61.6,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1251.9,17.4,89.4,172.7,126.61,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
880.9,18.9,54.3,201.2,120.59,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
542.7,30.4,85.1,66.6,61.11,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
384.0,32.8,65.2,62.5,49.82,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
408.7,31.2,82.1,165.9,110.3,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1327.0,26.3,43.0,50.5,77.01,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
360.7,34.9,75.7,61.7,51.4,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
700.1,16.4,80.1,91.3,67.43,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
634.6,32.3,79.9,277.5,162.4,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1325.1,23.6,77.1,241.6,173.06,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
821.0,24.1,48.3,162.6,113.16,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1495.4,17.6,61.3,169.8,126.71,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
1158.2,15.7,48.0,221.5,146.97,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1306.2,21.3,50.6,168.6,134.8,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False
328.3,18.5,48.1,66.0,52.06,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
529.0,24.7,47.1,234.7,140.2,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
376.1,17.9,71.6,64.4,53.88,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
802.7,17.8,69.0,171.5,107.18,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1133.8,32.5,42.3,265.4,170.25,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
419.8,33.4,71.5,79.3,58.38,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
369.2,34.3,47.5,226.7,128.78,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
999.0,28.6,42.1,61.6,70.24,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
499.4,30.4,74.8,298.3,174.22,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
823.1,31.7,51.8,220.5,143.83,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
266.5,28.2,64.2,292.2,154.63,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1084.8,21.6,42.0,217.1,154.26,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
903.7,18.1,66.8,110.6,87.73,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1041.6,19.7,42.5,281.6,168.02,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
558.0,31.8,40.0,206.7,120.43,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
562.2,28.9,53.2,194.0,115.85,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1241.8,24.1,77.4,157.3,128.99,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1134.1,15.6,40.6,121.1,93.33,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
953.6,20.3,37.0,182.5,118.62,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
1016.6,29.6,31.9,141.5,112.64,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
322.3,25.2,55.0,263.5,150.93,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
1313.0,23.7,46.9,57.2,69.94,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1200.9,21.3,47.5,182.5,134.08,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
967.6,27.1,88.9,259.1,162.74,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1394.2,34.3,41.6,56.9,80.23,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
419.2,33.0,57.5,120.6,77.95,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1092.7,15.6,89.2,62.9,70.0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1451.9,24.6,31.8,198.8,147.99,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
603.0,21.6,71.8,129.2,84.06,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
219.9,25.2,52.3,289.9,161.24,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1155.3,27.1,84.4,204.1,142.48,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
209.1,19.0,84.7,190.5,110.23,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1334.3,30.6,53.2,279.3,188.36,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
273.2,24.5,43.3,105.9,65.84,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1048.6,34.8,55.7,190.6,139.61,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
690.3,15.5,87.9,185.7,117.94,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
464.3,18.8,46.9,70.5,55.28,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1367.7,28.8,88.9,283.0,186.82,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1170.1,28.9,79.2,225.1,151.14,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
642.6,26.6,46.0,272.0,161.54,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
569.4,34.4,77.5,295.6,167.3,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1156.8,23.3,33.0,169.9,125.09,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1287.5,23.3,62.9,250.9,169.77,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1130.6,33.2,51.4,194.4,132.63,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1032.0,25.8,55.6,294.3,189.72,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
496.3,22.1,58.4,111.8,82.49,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1308.6,29.4,60.2,53.5,78.73,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1174.6,27.4,69.4,96.5,88.12,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
872.5,21.1,71.8,82.0,72.29,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
865.1,21.0,88.5,159.2,108.06,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
939.9,22.9,75.8,69.4,71.19,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1276.8,16.4,71.3,105.0,93.25,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1164.9,33.9,53.5,74.1,79.88,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1313.1,18.7,37.1,171.7,130.84,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
859.5,18.9,33.5,116.7,82.47,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1012.0,27.9,58.7,167.8,119.69,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
1310.9,29.5,70.1,72.2,85.94,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
502.0,29.7,69.0,179.2,129.75,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
777.2,22.5,87.2,82.5,60.25,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1006.8,32.5,52.9,74.8,70.94,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
1389.7,25.9,67.7,127.5,107.64,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
220.6,23.8,83.3,268.6,139.48,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
476.3,31.2,54.2,247.1,153.89,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
504.8,19.9,58.7,289.8,163.85,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
624.6,32.2,85.4,165.0,106.87,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
566.3,25.8,63.0,128.1,89.36,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
967.2,33.0,78.0,292.7,179.05,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
1351.3,19.0,86.1,145.4,120.73,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1028.1,33.7,64.3,52.3,60.86,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
514.0,28.8,36.6,255.0,155.64,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1322.9,27.4,79.3,92.3,92.02,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1021.7,23.4,79.1,229.5,157.04,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
484.7,34.1,36.9,53.8,51.36,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
670.2,23.9,62.9,77.7,52.07,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1227.0,25.0,59.2,170.9,121.2,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1160.6,30.6,80.8,67.0,82.68,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
949.6,20.7,46.5,272.2,167.18,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
388.2,20.8,55.6,237.5,125.73,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1244.3,30.5,66.3,132.0,106.98,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
599.8,17.6,61.0,199.4,119.46,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
